,business_status,name,place_id,price_level,rating,user_ratings_total
16558,OPERATIONAL,Dunkin',ChIJE2BQo7G2w4kR2lm2zpU0S-4,1.0,4.0,115.0
16559,CLOSED_TEMPORARILY,Subway,ChIJS1XSv7G2w4kRiGYeaqfzvF4,1.0,3.5,4.0
16560,OPERATIONAL,Our Place Pizza & Catering,ChIJ0Qk1i9q2w4kRZYH-0Uny4U4,1.0,4.3,63.0
16561,OPERATIONAL,Subway,ChIJQaemDKy2w4kRrBmbg9HDr9M,1.0,4.3,8.0
16562,OPERATIONAL,Circle K,ChIJhUMZyKS2w4kR04UlMW3EOMI,1.0,2.4,5.0
16563,OPERATIONAL,Karly's Pizza,ChIJD96S-rG2w4kRRUx6OoTIaC0,,4.5,109.0
16564,OPERATIONAL,China Garden,ChIJbZFhobG2w4kR-E-kOoN9trc,1.0,3.9,42.0
16565,OPERATIONAL,Circle K,ChIJZ3CZe5S2w4kRpPc8NK9ZwSo,1.0,3.7,3.0
16566,OPERATIONAL,Subway,ChIJkc9se5S2w4kRXPXBIRWDSdg,1.0,3.3,69.0
16567,OPERATIONAL,Luna Pizza,ChIJR5zI1La2w4kRrtsZwUqg7Tw,1.0,4.2,155.0
16568,OPERATIONAL,Dunkin',ChIJ1Q40Xtq2w4kR9rfyD5NVcbA,1.0,3.7,152.0
16569,OPERATIONAL,chamos latin food,ChIJuXnIcSy3w4kRGVpGitSAY8U,,4.8,150.0
16570,OPERATIONAL,Manna Sushi,ChIJx_AK3MO3w4kR5FLoOAJZmcU,,4.9,84.0
16571,OPERATIONAL,Wok & Roll,ChIJCxMzaNq2w4kRRIJaGftpSxo,,4.7,137.0
16572,OPERATIONAL,Dunkin',ChIJGbFPycy3w4kRHZAyzK0YC8I,1.0,3.0,20.0
16573,OPERATIONAL,Dunkin',ChIJY1E4bg-3w4kRNOMJCN7RTj4,1.0,3.9,298.0
16574,OPERATIONAL,Exxon,ChIJaf8Xe5S2w4kRojw3tWXMK4o,,2.7,16.0
16575,OPERATIONAL,Treasure Garden,ChIJI5ggL7G2w4kR44o-GDAZ-eA,,4.6,15.0
16576,OPERATIONAL,Mansi Caterers,ChIJ93E8d6q2w4kR0vQXhwOP55Y,2.0,3.8,23.0
16577,OPERATIONAL,COLONIA BBQ,ChIJ-znQv6u2w4kRmiC9viGmMhs,,4.2,142.0
16578,OPERATIONAL,Circle K,ChIJhUMZyKS2w4kR04UlMW3EOMI,1.0,2.4,5.0
16579,OPERATIONAL,Subway,ChIJQaemDKy2w4kRrBmbg9HDr9M,1.0,4.3,8.0
16580,CLOSED_TEMPORARILY,Subway,ChIJS1XSv7G2w4kRiGYeaqfzvF4,1.0,3.5,4.0
16581,OPERATIONAL,Karly's Pizza,ChIJD96S-rG2w4kRRUx6OoTIaC0,,4.5,109.0
16582,OPERATIONAL,Dunkin',ChIJE2BQo7G2w4kR2lm2zpU0S-4,1.0,4.0,115.0
16583,OPERATIONAL,Bamboo House,ChIJnUhcyqu2w4kRAnsOXFLi8QQ,1.0,4.1,62.0
16584,OPERATIONAL,China Garden,ChIJbZFhobG2w4kR-E-kOoN9trc,1.0,3.9,42.0
16585,OPERATIONAL,"Three in One Wok, Bar, & Grill",ChIJHXUyLrG2w4kRpr5-m4ISuXs,2.0,4.5,257.0
16586,OPERATIONAL,Colonia Pizza,ChIJb0l2wqu2w4kRDtNbJsBfWzY,1.0,4.4,111.0
16587,OPERATIONAL,New Empire Asian,ChIJBdGEeqq2w4kRRpuocAfWS9o,1.0,3.9,41.0
16588,OPERATIONAL,ESTIME CAFE,ChIJ_baAJ423w4kRCpAoUdHxl_o,1.0,4.9,136.0
16589,OPERATIONAL,Jon Smith Subs,ChIJd-LJsIq3w4kRBRN3Q5uNKS0,,4.4,74.0
16590,OPERATIONAL,Dunkin',ChIJGbFPycy3w4kRHZAyzK0YC8I,1.0,3.0,20.0
16591,OPERATIONAL,Manna Sushi,ChIJx_AK3MO3w4kR5FLoOAJZmcU,,4.9,84.0
16592,OPERATIONAL,chamos latin food,ChIJuXnIcSy3w4kRGVpGitSAY8U,,4.8,150.0
16593,OPERATIONAL,Ciro Pizza,ChIJBSd4Qf6zw4kR8pj3b8Fd4kk,1.0,4.7,183.0
16594,OPERATIONAL,Luna Pizza,ChIJR5zI1La2w4kRrtsZwUqg7Tw,1.0,4.2,155.0
16595,OPERATIONAL,Comfort Suites At Woodbridge,ChIJiUowIXq0w4kRn9cL-GG6bSo,,4.1,583.0
16596,OPERATIONAL,Subway,ChIJeQNWYw20w4kRXPN4KPwhdc8,1.0,4.9,7.0
16597,OPERATIONAL,D'Italia Restaurant Pizzeria and Catering,ChIJfzqY8BK0w4kRUu1_e03Ljfg,2.0,4.5,515.0
16598,OPERATIONAL,Firehouse Eatery & Pub,ChIJy_3l6wq0w4kRqzlkuAX4ECQ,2.0,4.4,547.0
16599,CLOSED_TEMPORARILY,Galaxy Diner,ChIJJ6nsZAu0w4kRQeiNX9n1tAQ,1.0,3.6,715.0
16600,OPERATIONAL,DimSum Seafood Restaurant,ChIJmRUzT2q0w4kRiiUJpOOhryI,2.0,4.2,844.0
16601,OPERATIONAL,Brooklyn Pizza,ChIJLS02oPSzw4kRsa0dMqmY8iU,1.0,4.2,237.0
16602,OPERATIONAL,JJ Latin American Grill,ChIJ9XFHyIuzw4kRdfK0KCaqmRY,,4.1,119.0
16603,OPERATIONAL,Dominic's,ChIJ1ejEMRW0w4kRuekpkLEg18w,2.0,4.3,490.0
16604,OPERATIONAL,Sandwich Time Deli & Tex-Mex,ChIJraQJRRS0w4kRII4HQTyBUr0,,4.5,175.0
16605,OPERATIONAL,Denny's,ChIJV2WFxRW0w4kR9QcDdjrdDjw,1.0,4.1,2198.0
16606,OPERATIONAL,Boston Market,ChIJVye_Yg20w4kRkSRQli5qp04,1.0,4.1,384.0
16607,OPERATIONAL,Wendy's,ChIJS5OiAQ20w4kR2IdFA0wtN8E,1.0,4.0,807.0
16608,OPERATIONAL,India Palace,ChIJSzXAUAy0w4kRK4oS1mYepQE,2.0,4.2,483.0
16609,OPERATIONAL,KFC,ChIJu478Bw20w4kRKL5L8VQRTCM,1.0,2.8,573.0
16610,OPERATIONAL,Sorrento's Pizzeria,ChIJPe3Tk2q0w4kRJ5WpYJH7eTk,1.0,4.6,126.0
16611,OPERATIONAL,Shri Shree Roti Chapati Parathas Store,ChIJ-fH6Cw60w4kRLjxDZfiO5e0,1.0,4.2,115.0
16612,OPERATIONAL,Stewart's Drive-In,ChIJT8z_agu0w4kRbbi2oUVL5qo,1.0,4.5,739.0
16613,OPERATIONAL,Bellini's Restaurant & Pizzeria,ChIJbwkrRBS0w4kReXAyL1lvYjw,2.0,4.3,270.0
16614,OPERATIONAL,Dunkin',ChIJb4CGcRS0w4kRm97Xsrr0qsQ,1.0,4.0,209.0
16615,OPERATIONAL,Comfort Suites At Woodbridge,ChIJiUowIXq0w4kRn9cL-GG6bSo,,4.1,583.0
16616,OPERATIONAL,Mr Subs 3,ChIJYxSGPHizw4kRVdh0vC3PEqw,1.0,4.3,222.0
16617,OPERATIONAL,QuickChek,ChIJdf7efn-0w4kRypA56A34Oyg,,3.6,24.0
16618,OPERATIONAL,Popeyes Louisiana Kitchen,ChIJp0_uv6C0w4kRIIEqdFeJZxY,1.0,3.8,1022.0
16619,OPERATIONAL,Gianni's Pizzeria,ChIJEaCypGKzw4kRpOQvX8wOWZk,1.0,4.1,160.0
16620,OPERATIONAL,KC Pizzeria and Chicken,ChIJPTYBnn-0w4kR5lQ8FuK6J5c,,2.9,35.0
16621,OPERATIONAL,KC's Chicken Corner,ChIJZwXud3-0w4kRagEfTTHrdUs,,2.7,30.0
16622,OPERATIONAL,FOUR BOYS DELI 2,ChIJjZI2pkizw4kRh5I065YhlWM,,4.7,27.0
16623,OPERATIONAL,Rodgers Real BBQ,ChIJPUD-dn20w4kRZDsdZPnFD14,1.0,4.8,125.0
16624,OPERATIONAL,Gyros Corner,ChIJ9_m7l2Wzw4kRhkNos6NQcto,,4.6,192.0
16625,OPERATIONAL,Krabb Krazzi,ChIJWQOaWeazw4kRcZ2XN6rdPvM,,,
16626,OPERATIONAL,Ms.Rios,ChIJtS-1ppC1w4kRVU1GNHfCBic,,,
16627,OPERATIONAL,Dunkin',ChIJEX1OQHizw4kRNhjbtl6nc7o,1.0,3.8,536.0
16628,OPERATIONAL,Big Apple's Restaurant & Lounge,ChIJ9Xq4-aC0w4kRRAE0GD_O0ZM,,4.3,4.0
16629,OPERATIONAL,McDonald's,ChIJ96ek36e0w4kRjGccaOpAUlc,1.0,3.8,700.0
16630,OPERATIONAL,Riuniti Pizzeria & Restaurant,ChIJ96ek36e0w4kR4whHvxvOp8A,2.0,4.1,303.0
16631,OPERATIONAL,Oliveiras da Serra,ChIJCfj1D6C0w4kRPXx5vqiJ-bU,2.0,4.4,289.0
16632,OPERATIONAL,The Halal Spot,ChIJZYBX8J-0w4kRg5lknlG43Ec,1.0,4.3,554.0
16633,OPERATIONAL,Subway,ChIJEd2BNFazw4kR2w0LoDHVhrA,1.0,3.8,113.0
16634,OPERATIONAL,Jezif Fried Chicken & Pizza Halal,ChIJU7OYRKi0w4kRzPNTuk48A6g,1.0,4.3,700.0
16635,OPERATIONAL,Executive Restaurant & Barr,ChIJq6r6rKG0w4kRPgVMFZZ-L1g,,,
16636,OPERATIONAL,Executive bar & restaurant Fine Indian American cuisine,ChIJL-y48KC0w4kRDCqHKZAhW74,,4.1,19.0
16637,OPERATIONAL,Gianni's Pizzeria,ChIJEaCypGKzw4kRpOQvX8wOWZk,1.0,4.1,160.0
16638,OPERATIONAL,Dunkin',ChIJU7lEHaC0w4kRBNO9ubt7S4s,1.0,4.3,466.0
16639,OPERATIONAL,Pizza Lino's Italian Grill Carmen's Pizza,ChIJhzBRwse0w4kRe8CWs-LLP20,2.0,3.9,202.0
16640,OPERATIONAL,PIZZA TWIST CARTERET,ChIJZVIvLRy1w4kRG1Zu8nnwoxY,,,
16641,OPERATIONAL,Jezif Fried Chicken & Pizza,ChIJaSpY8J-0w4kREgCknDksVrs,1.0,4.4,120.0
16642,OPERATIONAL,Hong Kong,ChIJzwSvs5G1w4kRTvRl2eee3ls,,2.8,4.0
16643,OPERATIONAL,Famous Dhaba,ChIJweg0YvS1w4kR3oZznAaCNWk,,4.8,112.0
16644,OPERATIONAL,12 North Hometown Bar & Grill,ChIJ9eaRblizw4kRXXWyfBUP2yU,,4.3,12.0
16645,OPERATIONAL,Burger King,ChIJbTbHFai0w4kRIduFoFaBN0g,1.0,3.4,305.0
16646,OPERATIONAL,Ms.Rios,ChIJtS-1ppC1w4kRVU1GNHfCBic,,,
16647,OPERATIONAL,Bento Sushi,ChIJt5cOfv61w4kR050k1yYvtSA,,3.7,3.0
16648,OPERATIONAL,McDonald's,ChIJ96ek36e0w4kRjGccaOpAUlc,1.0,3.8,700.0
16649,OPERATIONAL,Jezif Fried Chicken & Pizza Halal,ChIJU7OYRKi0w4kRzPNTuk48A6g,1.0,4.3,700.0
16650,OPERATIONAL,Riuniti Pizzeria & Restaurant,ChIJ96ek36e0w4kR4whHvxvOp8A,2.0,4.1,303.0
16651,OPERATIONAL,Burger King,ChIJbTbHFai0w4kRIduFoFaBN0g,1.0,3.4,305.0
16652,OPERATIONAL,Tommy's Hot Dogs,ChIJ0cutF6m0w4kRpQO10IeHpPY,1.0,4.6,144.0
16653,OPERATIONAL,Salad Factory,ChIJbVYGI6y0w4kRI0koq3aN4Vw,1.0,4.4,90.0
16654,OPERATIONAL,Lucia's Pizzeria,ChIJL5ZRt660w4kRQMAkk8YWd48,1.0,3.8,112.0
16655,OPERATIONAL,Bento Sushi,ChIJt5cOfv61w4kR050k1yYvtSA,,3.7,3.0
16656,OPERATIONAL,Bus Stop Diner,ChIJ7aIhBam0w4kR3Q6jcmSz_KI,,4.4,393.0
16657,OPERATIONAL,Khalsa Sweet House,ChIJd9LiVKi0w4kRf_hbVEBneXQ,1.0,4.3,215.0
16658,OPERATIONAL,Waves of wine,ChIJq60hBdm1w4kRM92CX6gr_Zc,,5.0,6.0
16659,OPERATIONAL,Hornitos Bakery,ChIJi1I5s1i1w4kRgmHlV-dXI_c,,4.3,297.0
16660,OPERATIONAL,Vento's Place Hot Food & Sandwiches,ChIJsyO9La20w4kRuZbr1MzGIjo,,4.4,5.0
16661,OPERATIONAL,Vento's Place,ChIJ2wDoLa20w4kR4TV4h0Ul7sY,,3.5,10.0
16662,OPERATIONAL,Sabor a Norte,ChIJBUD9ra20w4kRWRk79kCgMPg,1.0,4.0,71.0
16663,OPERATIONAL,Pizza Lino's Italian Grill Carmen's Pizza,ChIJhzBRwse0w4kRe8CWs-LLP20,2.0,3.9,202.0
16664,OPERATIONAL,12 North Hometown Bar & Grill,ChIJ9eaRblizw4kRXXWyfBUP2yU,,4.3,12.0
16665,OPERATIONAL,Chuck E. Cheese,ChIJG4aHCpZMwokRf3ufTWam83w,2.0,4.1,919.0
16666,OPERATIONAL,West Shore Inn Steakhouse,ChIJE6FIRJpMwokR7-7l7RQ_j98,2.0,4.4,844.0
16667,OPERATIONAL,Showplace Entertainment Center,ChIJ1_uCAJ9MwokRaEpb7dRxjsc,,3.8,519.0
16668,OPERATIONAL,Maynila,ChIJew-DyDBXwokR2NYuxU4zgY8,,4.6,49.0
16669,OPERATIONAL,Da Noi,ChIJiRFYfKBMwokRS9emJ1IjkHo,3.0,4.4,191.0
16670,OPERATIONAL,Bagel Cafe,ChIJ461Hd4xMwokR_Ovg1NVee-k,1.0,3.7,100.0
16671,OPERATIONAL,Ti Amo Pizza,ChIJWVWHgItMwokR9QdEJE4ZPE4,1.0,4.6,109.0
16672,OPERATIONAL,Better Gourmet Health Kitchen,ChIJ64pCP5lMwokRbLClM_tGXm8,,4.0,97.0
16673,OPERATIONAL,Dunkin',ChIJzYyqh59MwokRzwHIoBqk9nk,1.0,3.4,53.0
16674,OPERATIONAL,El Pollo,ChIJX_32I59MwokR8-qc1xwxL84,1.0,4.3,519.0
16675,OPERATIONAL,494 Chicken,ChIJhRgn049MwokROqG4h58sawc,,4.5,184.0
16676,OPERATIONAL,Nrgize,ChIJdfApHUxfq1QRJlEayrKdl2A,1.0,3.2,5.0
16677,OPERATIONAL,Michael's Meatball Shoppes,ChIJ__-mQJlMwokRrlYx6HCMeVU,,4.8,29.0
16678,OPERATIONAL,Blaze Lounge & Cafe,ChIJA-rI7d1NwokR7kk7ivtDKnE,,4.7,92.0
16679,CLOSED_TEMPORARILY,Bar290 Bistro,ChIJgzIZKZ5MwokRr2dDxuh1wgI,,,
16680,OPERATIONAL,Mandarino Pizza and Grill,ChIJz8bmWxdLwokRJUbTMNAleHQ,,5.0,2.0
16681,OPERATIONAL,Dario The Baker Pizzeria,ChIJRTpVlXZNwokRzYtlh47SwgU,,4.6,22.0
16682,OPERATIONAL,Tex dawson,ChIJo0yteMdNwokRqbdvcN1YhVA,,5.0,2.0
16683,OPERATIONAL,Casanova,ChIJOQOQhItMwokRd0u7JjuGXTQ,2.0,4.5,248.0
16684,OPERATIONAL,Taqueria Mexican Restaurant,ChIJCXWUh2JNwokRM7AUIIMm7uA,,4.4,36.0
16685,OPERATIONAL,Subway,ChIJBUnCaIBLwokRS-x9ovRYeJY,1.0,3.8,58.0
16686,OPERATIONAL,Z One Diner,ChIJT2XKqV1MwokRtnFqillR3Tc,2.0,4.0,1212.0
16687,OPERATIONAL,Bario's,ChIJgxShg3tMwokRIRCVpvJHPAY,1.0,3.7,385.0
16688,OPERATIONAL,Starbucks,ChIJ3TEo9H5MwokRXzJ1dhknM54,2.0,4.1,496.0
16689,OPERATIONAL,Oriental Plaza,ChIJYaf-nF1MwokR3YoqbPAlJUA,2.0,4.2,488.0
16690,OPERATIONAL,Maynila,ChIJew-DyDBXwokR2NYuxU4zgY8,,4.6,49.0
16691,OPERATIONAL,Burger King,ChIJN1BTs4FLwokRoOyurmopLk0,1.0,3.6,73.0
16692,CLOSED_TEMPORARILY,Subway,ChIJN1BTs4FLwokRZgfHGaRMrpo,1.0,3.4,36.0
16693,OPERATIONAL,Burger King,ChIJGbxBB39MwokRtTqbAasT_qg,1.0,3.8,534.0
16694,OPERATIONAL,QDOBA Mexican Eats,ChIJC7DvYHxMwokRHhLR4upbBRU,1.0,4.0,383.0
16695,OPERATIONAL,Bagel Cafe,ChIJ461Hd4xMwokR_Ovg1NVee-k,1.0,3.7,100.0
16696,OPERATIONAL,Crepes Du Nord,ChIJ76CWpIBLwokRqoJ1nJwnHWU,,4.3,33.0
16697,OPERATIONAL,Ti Amo Pizza,ChIJWVWHgItMwokR9QdEJE4ZPE4,1.0,4.6,109.0
16698,OPERATIONAL,Holy Schnitzel,ChIJ8UJyhXtMwokR7H_Y3Hl3QBY,2.0,4.6,482.0
16699,OPERATIONAL,Villa Italian Kitchen,ChIJhaztx4BLwokRoD-N7A2PraU,,3.2,11.0
16700,OPERATIONAL,Bananas Smoothies And Frozen Yogurt,ChIJ7c0NNYdLwokR8MuDa6qLNWA,,4.0,15.0
16701,OPERATIONAL,Charleys Philly Steaks,ChIJTbSProBLwokRJ1D4d1wGpdA,1.0,4.0,37.0
16702,OPERATIONAL,Sarku Japan,ChIJq_6BwoBLwokRnymcVeyTLpQ,1.0,3.2,37.0
16703,OPERATIONAL,Green Leaf's & Bananas,ChIJo_sQtoBLwokRz8x8CljC39Q,,2.5,6.0
16704,OPERATIONAL,Applebee's Grill + Bar,ChIJXX8Gz4BLwokREgxJlLs1tlU,2.0,3.8,526.0
16705,OPERATIONAL,Dardania Cafe,ChIJ4Q6ZmxtNwokRv8CqqnskBks,,5.0,2.0
16706,OPERATIONAL,B & Y Catering,ChIJVVVVrB9MwokRoPvL4Izdhdw,,4.8,12.0
16707,OPERATIONAL,Delafield Pizza,ChIJ57ebau9NwokRP7B9g2Fr9Jw,,,
16708,OPERATIONAL,Island Sushi,ChIJm_0SQXhNwokRL60MvIUyIOs,,4.1,36.0
16709,OPERATIONAL,Peking Kitchen,ChIJvbk8EyRMwokRhw1oPQ9wpM8,1.0,3.9,92.0
16710,OPERATIONAL,Max's Es-ca,ChIJFbaEnL9OwokRh-hurBvurSE,2.0,4.6,491.0
16711,OPERATIONAL,Fushimi,ChIJl_d7wrFOwokR4y6cD5qRkrg,3.0,4.3,400.0
16712,CLOSED_TEMPORARILY,Subway,ChIJEyE1BblOwokRmXG_xq8RQ8w,1.0,4.0,4.0
16713,OPERATIONAL,The Manor,ChIJ22lI-5xOwokRy7IUlY1H1dw,2.0,4.5,365.0
16714,OPERATIONAL,Dunkin',ChIJYTc7D7lOwokReFxeRf09rSE,1.0,3.9,121.0
16715,OPERATIONAL,Wing World,ChIJO7X_3pxOwokRglL_a0zSxlo,1.0,3.8,125.0
16716,OPERATIONAL,DOUGH By Licastri,ChIJP7N7pOpOwokRUokyQ1zTS2A,2.0,4.6,206.0
16717,OPERATIONAL,Tack's Chinese Take Out,ChIJBfRr4pxOwokRCBscD9jgDGY,,4.1,77.0
16718,OPERATIONAL,Dunkin',ChIJC1IuMJxOwokRG6c-LCfokZQ,1.0,3.9,139.0
16719,OPERATIONAL,B & Y Catering,ChIJVVVVrB9MwokRoPvL4Izdhdw,,4.8,12.0
16720,OPERATIONAL,Cucina Fresca,ChIJl_d7wrFOwokRhdEnpV-a3bQ,2.0,4.6,144.0
16721,OPERATIONAL,Nakata,ChIJEyE1BblOwokRPe-fb6jNHrs,2.0,4.3,304.0
16722,OPERATIONAL,Nakata Japanese Fusion,ChIJy2khABVPwokRAVLlqmmvmuw,,3.0,4.0
16723,OPERATIONAL,The KOVA,ChIJ_QunNadPwokRZdvXGhBeV2M,,4.7,80.0
16724,OPERATIONAL,Manor Sushi,ChIJtwBJ3pxOwokR8gt-XEA1nbY,,4.2,37.0
16725,OPERATIONAL,G&G American Grill,ChIJnRID3C9PwokRYFrd3bRQzAk,,4.8,54.0
16726,OPERATIONAL,New Garden,ChIJO37YTc9PwokRqXI5i2_sbSA,,3.9,19.0
16727,OPERATIONAL,P'chacho's Restaurant,ChIJUzDD27hOwokRrOG9RVfBVKA,1.0,4.4,223.0
16728,OPERATIONAL,Ralph's Sports Bar,ChIJeVR-CMFPwokRPcjFi7io-fQ,,4.9,49.0
16729,OPERATIONAL,Baci - Staten Island,ChIJ44BkkzJPwokRFYD3wJB1y28,,4.0,176.0
16730,OPERATIONAL,The Original Goodfella's Brick Oven Pizza,ChIJDWI8hsROwokRwFYtU_yYA5I,2.0,4.5,636.0
16731,OPERATIONAL,Cafe Bella Vita Italian Restaurant,ChIJa0ukg8hOwokRWNCI0Y4Hfg8,2.0,4.5,312.0
16732,OPERATIONAL,Lee's Tavern,ChIJe7mbW8FOwokRgiTPZZmsnec,1.0,4.6,961.0
16733,OPERATIONAL,Max's Es-ca,ChIJFbaEnL9OwokRh-hurBvurSE,2.0,4.6,491.0
16734,OPERATIONAL,Tastebud's Natural Foods,ChIJ_xVyzcVOwokRpjpmGh1s9Us,,3.7,51.0
16735,OPERATIONAL,No 1 Chinese Kitchen,ChIJtezdauROwokR-XyJNNk5B1g,2.0,3.7,57.0
16736,OPERATIONAL,Bocelli,ChIJtezdauROwokRWI_0uphXQZ8,3.0,4.6,397.0
16737,OPERATIONAL,Alba,ChIJfyBhA8ZOwokRvVTFdwalOlA,1.0,4.6,185.0
16738,OPERATIONAL,Lorenzo's Pizza of New York,ChIJt4Vin8hOwokRFnM_6hiv_aU,,3.8,78.0
16739,OPERATIONAL,Perkins Restaurant & Bakery,ChIJV6ozTOZOwokRw6e2OvW5rA0,2.0,4.1,803.0
16740,OPERATIONAL,Subway,ChIJ9f20XcROwokRj7Vrp4K0j9E,1.0,3.5,44.0
16741,OPERATIONAL,Brooklyn's Finest Pizza,ChIJtezdauROwokRAPooq5krM4k,1.0,3.7,138.0
16742,OPERATIONAL,Domino's Pizza,ChIJ91OIL-ROwokR6hM5B5T62xU,1.0,3.2,291.0
16743,OPERATIONAL,Fuji,ChIJ_bvj4uJOwokRIaO6AViRitg,2.0,4.1,189.0
16744,CLOSED_TEMPORARILY,Subway,ChIJEyE1BblOwokRmXG_xq8RQ8w,1.0,4.0,4.0
16745,OPERATIONAL,Cielo,ChIJ_z-3uedOwokRlM7gMZfbLRo,2.0,4.5,251.0
16746,OPERATIONAL,Kuzina,ChIJBegBl-dOwokRNu3Dqeo3xaA,1.0,4.1,156.0
16747,OPERATIONAL,Shishito,ChIJ6wiHlupOwokR7v4CzlBucy0,2.0,4.6,134.0
16748,OPERATIONAL,DOUGH By Licastri,ChIJP7N7pOpOwokRUokyQ1zTS2A,2.0,4.6,206.0
16749,OPERATIONAL,Richmond Pizza,ChIJs8mlwy9PwokRsm9KIGB-6XI,1.0,4.4,36.0
16750,OPERATIONAL,South Fin Grill,ChIJMyD2axhPwokR1ii-S0XaIWs,2.0,3.7,334.0
16751,OPERATIONAL,Chinar On The Island,ChIJFbMynxlPwokR7RkC4CN3L58,2.0,4.3,314.0
16752,OPERATIONAL,Italianissimo Ristorante Cafe Bar,ChIJnSuprBpPwokRLzOTGtD-y_A,2.0,4.5,224.0
16753,OPERATIONAL,Fuji,ChIJ_bvj4uJOwokRIaO6AViRitg,2.0,4.1,189.0
16754,OPERATIONAL,No 1 Chinese Kitchen,ChIJtezdauROwokR-XyJNNk5B1g,2.0,3.7,57.0
16755,OPERATIONAL,Bocelli,ChIJtezdauROwokRWI_0uphXQZ8,3.0,4.6,397.0
16756,OPERATIONAL,Subway,ChIJ9ckGrxlPwokRxeyrwyrjyOg,1.0,3.9,37.0
16757,OPERATIONAL,Nino's Restaurant,ChIJFwwL_uJOwokRDxxDb9QXih0,2.0,4.6,532.0
16758,OPERATIONAL,J & R Pizza II,ChIJfdD-thpPwokRzeFfGeJ29yI,1.0,4.3,127.0
16759,OPERATIONAL,Brooklyn's Finest Pizza,ChIJtezdauROwokRAPooq5krM4k,1.0,3.7,138.0
16760,OPERATIONAL,Da Noi,ChIJzTYouQdPwokR2ajDA2dDUKw,2.0,4.5,247.0
16761,OPERATIONAL,Sahara Turkish Grill,ChIJfyWV8BBPwokRgvaAbTRRexo,2.0,3.9,353.0
16762,OPERATIONAL,Darina Restaurant,ChIJt6H54DJJwokRUN9uLpz5sZE,2.0,4.6,72.0
16763,OPERATIONAL,Royal Sushi,ChIJ7ycY4-JOwokRLoLhjMEwQsA,,5.0,2.0
16764,OPERATIONAL,Current Level,ChIJ7ycY4-JOwokRJ1F6I9Lcb7I,,,
16765,OPERATIONAL,Basilio Inn,ChIJQZl3PhBPwokRMSaa3DLb1Zo,2.0,4.6,303.0
16766,OPERATIONAL,Fortune Hawaii,ChIJG53tlRxPwokRQkVdClLaJ0o,2.0,3.8,122.0
16767,OPERATIONAL,Dragon House,ChIJWxSJCRlPwokRT2oLWNElNQM,,4.1,72.0
16768,OPERATIONAL,Via Ponte Pizzeria,ChIJj6-IxhpPwokRiBO1DXyPteU,2.0,4.3,171.0
16769,OPERATIONAL,"La Michoacana Dell, Inc. Comida Mexicana",ChIJJW4cCxlPwokRpZto32EV4Tk,,4.5,16.0
16770,OPERATIONAL,Nicky's Pizza,ChIJXyxksXRFwokRkS0d37VDTf0,2.0,4.4,135.0
16771,OPERATIONAL,Eastern,ChIJV94GcQpFwokRR3ZpaRgPXcs,2.0,4.3,31.0
16772,OPERATIONAL,Paraiso Bar,ChIJ22hWF_RFwokRQWRYZH7QUIc,,4.0,4.0
16773,OPERATIONAL,Cafe On The Hill,ChIJV3MfZ_9EwokRKFPBjR36FCY,2.0,4.5,43.0
16774,OPERATIONAL,Subway,ChIJX5psdwBFwokR3DX1_xrDBiw,1.0,3.6,80.0
16775,OPERATIONAL,Orange Grill,ChIJN9IPA69FwokRUuHjqXQsZOA,3.0,4.3,448.0
16776,OPERATIONAL,Lenny's Pizza,ChIJr0lMwg5FwokRZTIgGmHosaU,1.0,4.3,370.0
16777,OPERATIONAL,L&B Spumoni Gardens,ChIJqz1lIlVEwokRyXTXxNS4Rb0,2.0,4.6,7352.0
16778,OPERATIONAL,China Garden,ChIJgQO4JApFwokRne6LokX8ebw,1.0,3.4,44.0
16779,OPERATIONAL,Grand Fortune,ChIJbUIJrvhEwokRPnHxjZ07XFY,1.0,4.2,56.0
16780,OPERATIONAL,Istanbul Bay,ChIJeXv2OgZFwokRuJrHz4Yl-Jc,2.0,4.0,1172.0
16781,OPERATIONAL,McDonald's,ChIJbcuCMwdFwokRVmBMMJ_QtLY,1.0,3.7,1794.0
16782,OPERATIONAL,Starbucks,ChIJReQHww5FwokRGlFWAkn4opg,2.0,4.1,565.0
16783,OPERATIONAL,Sake Sushi,ChIJ-w2_IQdFwokRcra2cSm8kPE,1.0,4.2,1140.0
16784,OPERATIONAL,Parkview Diner,ChIJmRo2nLNFwokR1S6PU2RkeDQ,2.0,4.1,2172.0
16785,OPERATIONAL,La Boheme Lounge,ChIJu3vx0ANFwokRUJfD8NgldG0,2.0,4.4,161.0
16786,OPERATIONAL,Mtskheta Cafe,ChIJT8WKg6pFwokRu5rncwZjk0c,2.0,4.6,311.0
16787,OPERATIONAL,Dunkin',ChIJPRtqtqVFwokRTaWi5TqVkQA,1.0,3.8,70.0
16788,OPERATIONAL,Dunkin',ChIJjTWuhKdFwokRAkMOTMhm_5g,1.0,3.0,118.0
16789,OPERATIONAL,Starbucks,ChIJAcvI8aNFwokR66KTXE3TbGk,2.0,3.9,388.0
16790,OPERATIONAL,Five Guys,ChIJ3XR8AlNbwokRafmD4huXlzQ,2.0,4.1,752.0
16791,OPERATIONAL,Restaurant Piccolo's Pizzeria,ChIJWwGleKdFwokRTTrFzPwdHn8,2.0,4.0,97.0
